meeting_date,meeting_is_night,meeting_is_trial,meeting_region,venue_name,venue_state,venue_country,club_name,race_number,race_name,race_start_time,race_division,race_distance,race_distance_is_approx,race_min_hcp_weight,track_name,track_code_3,track_code_5,rail_position,condition_jockey,condition_sex,condition_age,condition_class,condition_weight,condition_group,prize_1st,prize_2nd,prize_3rd,race_record,race_starters,race_margin_1,race_margin_2,race_duration,race_sectional_distance,race_sectional_time,race_going,horse_name,horse_foaled_on,horse_country,horse_sex,horse_colour,horse_location,sire_name,sire_country,dam_name,dam_country,sire_of_dam_name,sire_of_dam_country,jockey_name,trainer_name,owner_name,tab_no,earnings_to_date,emergency,gear_changes,barrier_no,abnormal_finish,position_finish,position_settling,position_1200m,position_800m,position_400m,blinkers_on,favourite,dead_heat,margin,margin_official,weight_carried,weight_adjustment,stewards_report,scratched,apn_win_opening,apn_win_mid,apn_win_starting,tab_nsw_win_final,tab_nsw_plc_final
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,4,Racing.Com 3yo Mdn Plate,19:30,,1600,FALSE,,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,3yo,Maiden,Set Weight,,13750,4250,2000,,12,3,3,97.3,,,Good 3,Al I Am,26/09/2013,AUS,G,b,Flemington,Al Maher,AUS,Junk In The Trunk,AUS,Shinko Forest,IRE,J Mott,D & B Hayes & T Dabernig,"Revelstone Stud Syndicate (Mgr: Mrs R A Garrett), Mrs J R Ahrens, P A & Mrs M B Batty, N G Brodie, K W Franklin, D W Franklin, B W & Mrs K L Lestrange, M & Mrs T Relph & R A Smith",1,1600,FALSE,,12,,5,3,3,2,1,FALSE,FALSE,FALSE,7,,58,,,FALSE,12,,16,18.1,3.2
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,4,Racing.Com 3yo Mdn Plate,19:30,,1600,FALSE,,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,3yo,Maiden,Set Weight,,13750,4250,2000,,12,3,3,97.3,,,Good 3,Delzali,11/09/2013,AUS,F,b/br,Pinecliff Mt. Eliza,Starcraft,NZ,Delisha,FR,Highest Honor,FR,J Noonan,G M Begg,B S Tan,10,750,FALSE,Nose Roll First Time,7,,6,11,11,11,12,FALSE,FALSE,FALSE,7.8,,56,,,FALSE,17,,26,25.4,4.2
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,4,Racing.Com 3yo Mdn Plate,19:30,,1600,FALSE,,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,3yo,Maiden,Set Weight,,13750,4250,2000,,12,3,3,97.3,,,Good 3,Zanzarock,29/09/2013,AUS,G,b,Mornington,Fastnet Rock,AUS,Cassandara Shadow,NZ,Johannesburg,USA,Ryan Maloney,M Beer & M Hinton,D'Great Stable (Mgr: T P Tang),9,5000,FALSE,,4,,7,5,5,6,5,TRUE,FALSE,FALSE,8.8,,58,,,FALSE,6,,6.5,6.4,1.8
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,4,Racing.Com 3yo Mdn Plate,19:30,,1600,FALSE,,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,3yo,Maiden,Set Weight,,13750,4250,2000,,12,3,3,97.3,,,Good 3,Richly Speaking,6/11/2013,AUS,G,b,Cranbourne,Danerich,AUS,Umaetel,AUS,Umatilla,NZ,S Wynne,Sally Wynne,Mrs D L Wynne,5,1125,FALSE,,9,,8,6,6,5,6,TRUE,FALSE,FALSE,8.9,,58,,,FALSE,31,,61,57.5,7.8
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,4,Racing.Com 3yo Mdn Plate,19:30,,1600,FALSE,,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,3yo,Maiden,Set Weight,,13750,4250,2000,,12,3,3,97.3,,,Good 3,Eloquent Belle,20/11/2013,AUS,F,br,Cranbourne,Artie Schiller,USA,Scarlet Scene,AUS,Scenic,IRE,Brandon Stockdale,R E Laing,"G Hatzimanouil, S Giansiracusa, C Bardis, N Fadih, P Mavroidakos, N Palamaras, P Theodorakopoulos, N Hadjigeorgiou, G Bardis, Mrs T Bardis, H Hadjigeorgiou & Double R L (Mgr: Mrs R A Laing)",13,1825,FALSE,,3,,9,10,10,10,10,TRUE,FALSE,FALSE,9.4,,56,,,FALSE,51,,101,95.6,15.4
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,4,Racing.Com 3yo Mdn Plate,19:30,,1600,FALSE,,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,3yo,Maiden,Set Weight,,13750,4250,2000,,12,3,3,97.3,,,Good 3,Sutters Mill,16/10/2013,AUS,G,br,Flemington,Northern Meteor,AUS,Scenarama,AUS,Scenic,IRE,Chris Symons,M Ellerton & S Zahra,"Ellerton Zahra Racing, P Robinson, B Mobilio, V L Borg, R A Igoe, L T Connolly, Figpane Racing (Mgr: T Figliola), Mrs R Arceri, D M Armour, S R Bulger, Mrs N L Waldron & P J Bowden",7,1400,FALSE,,2,,10,4,4,4,4,TRUE,FALSE,FALSE,9.5,,58,,,FALSE,20,,26,26.5,4.7
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,4,Racing.Com 3yo Mdn Plate,19:30,,1600,FALSE,,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,3yo,Maiden,Set Weight,,13750,4250,2000,,12,3,3,97.3,,,Good 3,Hypermarionation,29/10/2013,AUS,G,ch,Maldon,Host,CHI,Marionette,AUS,Rock Of Gibraltar,IRE,C Newitt,B & A Mcknight,"A B McKnight, R J Healy & W R Hurse",4,8075,FALSE,"Blinkers First Time, Winkers Off First Time",5,,11,12,12,12,11,TRUE,FALSE,FALSE,10.5,,58,,,FALSE,26,,71,68,10.5
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,4,Racing.Com 3yo Mdn Plate,19:30,,1600,FALSE,,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,3yo,Maiden,Set Weight,,13750,4250,2000,,12,3,3,97.3,,,Good 3,Doppler,20/10/2013,AUS,G,b,Ballarat,Desert King,IRE,Lula,AUS,Sequalo,AUS,B Rawiller,D K Weir,"Doors (Mgr: Dr G Sceney), Maybe This One (Mgr: C J Franklin), Mrs P J Pitman, H W Birrell & Dr G Sceney",3,1000,FALSE,,1,,12,7,7,7,7,FALSE,FALSE,FALSE,11.2,,58,,,FALSE,9.5,,11,14.9,2.4
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,4,Racing.Com 3yo Mdn Plate,19:30,,1600,FALSE,,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,3yo,Maiden,Set Weight,,13750,4250,2000,,12,3,3,97.3,,,Good 3,Night Angel,30/08/2013,AUS,F,ch,Maldon,Street Boss,USA,Svetlana,AUS,Soviet Lad,USA,Lucinda Doodt,B & A Mcknight,B J McKnight & Mrs J E McKnight,14,3000,FALSE,"Bit Lifter Off First Time, Winkers Off First Time, Cross Over Noseband First Time",,,,,,,,,,,,,,,,TRUE,,,,,
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,4,Racing.Com 3yo Mdn Plate,19:30,,1600,FALSE,,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,3yo,Maiden,Set Weight,,13750,4250,2000,,12,3,3,97.3,,,Good 3,Yulong Xiong Hu,2/11/2013,AUS,G,ch,Ballarat,Sebring,AUS,Brandy Cocktail,AUS,Hennessy,USA,Ben Allen,D K Weir,Yu Long Investments,8,1000,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,8,Sportsbet Racing Form (Bm64),21:30,,1400,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,13750,4250,2000,,10,LH,0.5,84.61,,,Good 3,Thumbtacks,20/11/2006,NZ,G,br,Cranbourne,Pins,AUS,Anza Belle,NZ,Centaine,AUS,Ryan Maloney,N J Harnett,K Te Aho & Mrs K Te Aho,8,559940,FALSE,,6,,1,7,,7,5,FALSE,FALSE,FALSE,0.2,,57,,,FALSE,9.5,,16,12.8,3.8
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,8,Sportsbet Racing Form (Bm64),21:30,,1400,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,13750,4250,2000,,10,LH,0.5,84.61,,,Good 3,Lost Command,5/11/2011,AUS,M,b,Cranbourne,Commands,AUS,Lost Diamond,AUS,Elusive Quality,USA,Jake Bayliss,T Busuttin & N Young,J A Anderson,9,22313,FALSE,,2,,2,5,,5,4,FALSE,FALSE,FALSE,0.2,LH,56.5,,,FALSE,8.5,,8,7.7,2.3
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,8,Sportsbet Racing Form (Bm64),21:30,,1400,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,13750,4250,2000,,10,LH,0.5,84.61,,,Good 3,Nina Rules,17/10/2012,AUS,M,br,Moe,Dane Shadow,AUS,Table Mesa,USA,Comic Strip,USA,R N Booth,P Hickey,"M P Hickey, S M Hickey, J S Hickey & A S Hickey",11,52669,FALSE,,7,,3,8,,8,8,FALSE,FALSE,FALSE,0.7,0.5,56,,,FALSE,9.5,11,8.5,9.2,3.6
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,8,Sportsbet Racing Form (Bm64),21:30,,1400,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,13750,4250,2000,,10,LH,0.5,84.61,,,Good 3,Kaptan Apollo,20/08/2012,AUS,G,b,Cranbourne,Kaphero,AUS,De Lovely Lady,AUS,Mossman,AUS,Ben Allen,Dale Short,"D L Short, Miss J L Short & Ms K L Short",2,47380,FALSE,,4,,4,1,,1,1,FALSE,FALSE,FALSE,1.4,,59.5,,,FALSE,3.2,3.9,3.8,3.6,1.5
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,8,Sportsbet Racing Form (Bm64),21:30,,1400,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,13750,4250,2000,,10,LH,0.5,84.61,,,Good 3,Enzo The Barber,14/10/2012,AUS,G,b,Flemington,Snippetson,AUS,Play Along,NZ,Defensive Play,USA,Jordan Turner,L & T Corstens,"New Style Racing (Mgr: B Pace), G Dawson, J Howat, Vemi Losa Racing (Mgr: A Sabatini), J Absalom, B Albones, N Bryden, F Calderone, S Donelly, N Juegan, D McMahon, P O'Dea, C Vlamis, Tollrich Synd (Mgr: S Rich), G Parkinson, P Reed & P Tamburro",5,18770,FALSE,,8,,5,2,,2,2,FALSE,FALSE,FALSE,2.4,,59,,,FALSE,10,,14,14.1,3.8
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,8,Sportsbet Racing Form (Bm64),21:30,,1400,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,13750,4250,2000,,10,LH,0.5,84.61,,,Good 3,Stylemaker,19/08/2012,AUS,M,b,Clyde,Charge Forward,AUS,High Style,AUS,Redoute's Choice,AUS,A Lynch,R E Laing,"Mrs A L Morgan, G J Douglas, A Crawley, Mrs J Hay, J L Travaglia, Mrs G B Travaglia, R D McQueen, Ms J A Tabak, K E Coram, Mrs H Coram, L W Warner, Double R L , S Rabba, Nar Nar Goon No 1 (Mgr: G A Cooper)",6,97665,FALSE,,5,,6,4,,4,6,FALSE,FALSE,FALSE,2.5,,58.5,,,FALSE,9.5,9,9.5,10.4,2.3
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,8,Sportsbet Racing Form (Bm64),21:30,,1400,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,13750,4250,2000,,10,LH,0.5,84.61,,,Good 3,Elegant Queen,20/10/2012,AUS,M,b,Pakenham,Nicconi,AUS,Artwear,AUS,Royal Academy,USA,Ethan Brown,T A Scanlon,"T A Scanlon, Mrs A F Scanlon, Mrs A M Pomeroy, P A Scanlon, D M Scanlon, Ms R A Scanlon & Mrs K S Upton",4,105015,FALSE,,1,,7,6,,6,7,FALSE,TRUE,FALSE,2.6,,57,-2,,FALSE,3.5,,3.7,4,1.7
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,8,Sportsbet Racing Form (Bm64),21:30,,1400,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,13750,4250,2000,,10,LH,0.5,84.61,,,Good 3,Bel Sir,12/10/2007,AUS,G,b,Pakenham,Bel Esprit,AUS,Mrs. Bently,AUS,Euclase,AUS,Chris Caserta,M E Templeton,"N Dyer, Cope Brezzi (Mgr: G Cope), R Stockwell, T Morrison, Mrs E Palmer, Ms C Hunt, H Evans, Ms S Ley, Ms S Beattie, L Emery, J Emery & M Warren",1,263702,FALSE,,9,,8,3,,3,3,TRUE,FALSE,FALSE,4.1,,59.5,-2,,FALSE,31,,51,31.8,6.2
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,8,Sportsbet Racing Form (Bm64),21:30,,1400,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,13750,4250,2000,,10,LH,0.5,84.61,,,Good 3,Nacirema,26/08/2011,AUS,G,b,Moe,All American,AUS,The Look Of Love,AUS,Danehill Dancer,IRE,C Newitt,Peter Gelagotis,"E Gelagotis, M Gelagotis, P Moss, S Moss, J Moody, T Roodenrys, R Roodenrys, A Birrell, P Ryan, R Sullivan, R Wedrowicz, C Lee, A Morphett & K Flanagan",10,15951,FALSE,,3,,9,9,,9,9,FALSE,FALSE,FALSE,4.2,,56,,,FALSE,26,,21,23.1,5.2
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,8,Sportsbet Racing Form (Bm64),21:30,,1400,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,13750,4250,2000,,10,LH,0.5,84.61,,,Good 3,Barmaid From Wye,14/10/2012,AUS,M,b,Geelong,Lord Jim,ARG,True Target,AUS,Delago Brom,AUS,J Mott,Niall Phillips,P C Russell,7,41098,FALSE,Winkers Off First Time,10,,10,10,,10,10,FALSE,FALSE,FALSE,6.7,,58,,,FALSE,9.5,11,9.5,10.2,3.2
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,8,Sportsbet Racing Form (Bm64),21:30,,1400,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,13750,4250,2000,,10,LH,0.5,84.61,,,Good 3,Tuscan Red,16/10/2012,AUS,G,b,Cranbourne,Medaglia D'Oro,USA,Lekhani,IRE,Imperial Ballet,IRE,,E Jusufovic,"R J Patterson, P K Littlejohn & G C Andersen",3,14050,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,5,Star News Group (Bm70),20:00,,1200,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 70,Handicap,,16500,5400,2700,,7,2.5,NS,71.28,,,Good 3,Labuan Star,28/08/2012,AUS,H,b/br,Ballarat,Bel Esprit,AUS,Racy Alice,AUS,Langfuhr,CAN,B Rawiller,D K Weir,"R McLennan, J Gill, F Pagano, A Bednarski, D B Dolling, P Palmer, D Langton, P Wareham, C Goldsworthy, M Bensch, B Kelly, O Edge, J Bensch, Ms K Schulz, J Morrison, Once We Were Worriers & Labuan No.1",2,63150,FALSE,,2,,1,3,,3,3,FALSE,FALSE,FALSE,2.5,,59.5,,,FALSE,2.6,3.2,2.7,2.5,1.6
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,5,Star News Group (Bm70),20:00,,1200,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 70,Handicap,,16500,5400,2700,,7,2.5,NS,71.28,,,Good 3,Essence Of Terror,8/11/2012,AUS,M,b,Flemington,Reward For Effort,AUS,Raewyn,AUS,Royal Academy,USA,Chris Symons,M Ellerton & S Zahra,"B Cooper, Mrs E Cooper, J Docherty, Mrs R Docherty & J F Fisher",7,63510,FALSE,,6,,2,4,,4,4,FALSE,FALSE,FALSE,2.5,2.5,56.5,,,FALSE,8.5,9.5,9,7.2,3.2
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,5,Star News Group (Bm70),20:00,,1200,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 70,Handicap,,16500,5400,2700,,7,2.5,NS,71.28,,,Good 3,Heza Dude,29/09/2011,AUS,G,b/br,Cranbourne,Kaphero,AUS,Skyla,AUS,Perugino,USA,Ben Allen,U Clarke,Mrs U Clarke & D G Allan,4,110458,FALSE,,5,,3,2,,2,2,FALSE,FALSE,FALSE,2.6,NS,58.5,,,FALSE,5.5,,8,7.5,3.2
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,5,Star News Group (Bm70),20:00,,1200,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 70,Handicap,,16500,5400,2700,,7,2.5,NS,71.28,,,Good 3,Count The Interest,25/11/2009,AUS,G,b,Cranbourne,Danbird,AUS,Belle Zeddaan,AUS,Keltrice,AUS,Ethan Brown,G R Mallinson,Leslie Vale Pty Ltd (Mgr: Ms M J Hudson),1,132620,FALSE,,4,,4,1,,1,1,FALSE,FALSE,FALSE,2.8,,58,-2,,FALSE,20,21,14,16.1,4.3
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,5,Star News Group (Bm70),20:00,,1200,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 70,Handicap,,16500,5400,2700,,7,2.5,NS,71.28,,,Good 3,Nitro Nick,29/08/2012,AUS,H,b/br,Mornington,Nicconi,AUS,Bella Moxie,AUS,El Moxie,USA,N Callow,Kane Harris,"K K Harris, Miss C M Barnes, C McGregor, G Neophitou, Ms N Neophitou, S G Burt, Mrs A J Burt, Noise Brought Thoroughbreds (Mgr: J T Cook) & Dowling (Mgr: S L Dowling)",3,48300,FALSE,Bar Plates Off First Time,3,,5,5,,5,5,FALSE,FALSE,FALSE,5,,59,,,FALSE,7,15,14,14.4,4.4
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,5,Star News Group (Bm70),20:00,,1200,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 70,Handicap,,16500,5400,2700,,7,2.5,NS,71.28,,,Good 3,Belle Ez,3/10/2008,AUS,M,b,Pakenham,Bel Esprit,AUS,Tamarillo,AUS,Hurricane Sky,AUS,Brandon Stockdale,M E Templeton,"N J Dyer, T Morrison, C Scriven, T Lillis, Tordacity Syndicate (Mgr: G Wood), L Catoggio & V Catoggio",8,163695,FALSE,,7,,6,6,,6,6,FALSE,FALSE,FALSE,5.1,,55,,,FALSE,61,,201,84.3,11.6
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,5,Star News Group (Bm70),20:00,,1200,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 70,Handicap,,16500,5400,2700,,7,2.5,NS,71.28,,,Good 3,Wall Street Wolf,23/10/2012,AUS,G,b/br,Flemington,Written Tycoon,AUS,Regal Reward,AUS,Regal Shot,AUS,Regan Bayliss,D & B Hayes & T Dabernig,"G R Lechte, J Lechte, M Angelini, Mrs J A Freeman, A T Harrison & D A Hayes",5,43750,FALSE,Blinkers First Time,1,,7,7,,7,7,TRUE,TRUE,FALSE,6.1,,58.5,,,FALSE,2.6,2.7,2.6,2.7,1.7
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,5,Star News Group (Bm70),20:00,,1200,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 70,Handicap,,16500,5400,2700,,7,2.5,NS,71.28,,,Good 3,Believing,14/11/2012,AUS,G,b,Cranbourne (1),Bel Esprit,AUS,Hypatia,AUS,Distant Music,USA,M J Allen,R D Griffiths,"C W Pearce, Mrs K J Pearce, R Griffiths, P E Miall, Newall Racing (Mgr: R Newall) & A Flanagan",6,76073,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,6,Trackside Cinema (Bm70),20:30,,1600,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 70,Handicap,,16500,5400,2700,,8,HH,SN,99.02,,,Good 3,Rezak,27/08/2012,AUS,G,b,Cranbourne,Reset,AUS,Zakuska,AUS,Snippets,AUS,Thomas Sadler,G Eurell,"Southern Racing (Mgr: M Langley), Mrs V May, Mrs E O'Donoghue, B O'Donoghue, Mrs J Cook, Ms J Fumberger, D Lyndon, Mrs J Clark, S Tweddle, V Dillon, D Cornish, J Naffine, Mrs M Vansittart, Mrs H Smith, Ampulla Lodge,) Murray Racing, Tax Refund Racing, The C C P & Rough Diamonds",2,140460,FALSE,,6,,1,5,5,5,5,TRUE,FALSE,FALSE,0.1,,59.5,,,FALSE,5,4.8,5,5,1.5
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,6,Trackside Cinema (Bm70),20:30,,1600,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 70,Handicap,,16500,5400,2700,,8,HH,SN,99.02,,,Good 3,Triple Snitz,20/09/2012,AUS,G,b,Cranbourne,Snitzel,AUS,Triple Crown,AUS,Catbird,AUS,D W Stackhouse,S C Bottomley,"M J Alderman, G Griffin, G L Edwards, S C Bottomley, W C Murphy, W A Wilkins, M J Alderman, G Kernahan, S Morritt, R D Alderman, Mrs L A Alderman, D P Hogan & Mrs N L Hogan",8,66525,FALSE,Blinkers Again,4,,2,1,1,1,1,FALSE,FALSE,FALSE,0.1,HH,56.5,,,FALSE,11,,11,12.6,3.6
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,6,Trackside Cinema (Bm70),20:30,,1600,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 70,Handicap,,16500,5400,2700,,8,HH,SN,99.02,,,Good 3,Lotion,2/10/2011,AUS,G,b,Flemington,Good Journey,USA,Poison Ivy,AUS,Danehill Dancer,IRE,Regan Bayliss,D & B Hayes & T Dabernig,"D A Hayes, D S Thomas, Matrice Thoroughbreds Corporation Pty Ltd (Mgr: H M Giles), G Ryan, B & Mrs N Wilson & T A Corkhill",5,151770,FALSE,,5,,3,2,2,3,3,TRUE,FALSE,FALSE,0.3,SN,58.5,,,FALSE,5.5,5,5.5,5.6,1.7
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,6,Trackside Cinema (Bm70),20:30,,1600,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 70,Handicap,,16500,5400,2700,,8,HH,SN,99.02,,,Good 3,Praecereus,16/10/2012,NZ,G,b,Ballarat,Savabeel,AUS,Prickle,NZ,Pins,AUS,B Rawiller,D K Weir,"Oti Racing (Mgr: T Henderson), R Fairlie, S Billett, R Macafee, J Neeson, M Davidson, T Eddy, J Higgins, N & Mrs G Psaltis, Red Rock Racing No 4, Maverick Racing & Uthmeyer Racing",3,52450,FALSE,,8,,4,3,3,2,2,FALSE,FALSE,FALSE,0.5,,59,,,FALSE,3.6,4,3.9,4,1.5
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,6,Trackside Cinema (Bm70),20:30,,1600,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 70,Handicap,,16500,5400,2700,,8,HH,SN,99.02,,,Good 3,Backroads,22/10/2012,AUS,G,b,Cranbourne,Henrythenavigator,USA,Gals,AUS,Galileo,IRE,B Werner,D G Timms,D G Timms,6,28150,FALSE,,3,,5,6,6,6,4,FALSE,FALSE,FALSE,1.7,,58,,,FALSE,9.5,10,9.5,9.9,2.5
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,6,Trackside Cinema (Bm70),20:30,,1600,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 70,Handicap,,16500,5400,2700,,8,HH,SN,99.02,,,Good 3,Downhearted,2/09/2012,AUS,G,b,Caulfield,Starcraft,NZ,Aussie Crawl,AUS,Redoute's Choice,AUS,M J Dee,M G Price,"Mrs C Price, Miss S M Miller, Mrs P T Christian, Mrs S Balderstone, Mrs A Dobbin, Mrs S M Gorst, Mrs G C Psaltis, Mrs L J Robinson, Mrs S Snow, Mrs D J McKissock, Ms D Hitchcock, Ms C A Dawes, Mrs J K Batchelor, Mrs M M Donald, Mrs J M Kelly & Mrs P A McBain",7,98725,FALSE,,2,,6,4,4,4,6,FALSE,TRUE,FALSE,3.5,,58,,,FALSE,3,3.4,3.2,3.2,1.4
2/02/2017,TRUE,FALSE,P,Pakenham,VIC,AUS,Pakenham R.C.,6,Trackside Cinema (Bm70),20:30,,1600,FALSE,55,Racing.com Park,RAC,PAKPK,Out 6m Entire Circuit,Apprentices Can Claim,,,Benchmark 70,Handicap,,16500,5400,2700,,8,HH,SN,99.02,,,Good 3,Darbadar,12/05/2010,FR,G,b,Ballarat,Danehill Dancer,IRE,Darsha,FR,Sakhee,USA,Ben Allen,D K Weir,"P E Shadforth, R Shadforth, B & S Bishopp, B Danaher, Mrs J Miller & Ms I C Asbury & Glenlogan Park (Mgr: J M Haseler)",4,78410,FALSE,,1,,7,8,8,8,7,FALSE,FALSE,FALSE,3.9,,58.5,,,FALSE,19,,21,24.1,5
